0.818775 1.99021e-13 4919330
0.820084 1.97933e-13 4923834
0.821393 1.97887e-13 4957130
0.822702 1.97229e-13 4962302
0.824010 1.97064e-13 4986162
0.825319 1.95837e-13 4985690
0.826628 1.95979e-13 5017742
0.827937 1.95375e-13 5024058
0.829246 1.95061e-13 5043562
0.830555 1.9463e-13 5053714
0.831864 1.94633e-13 5080886
0.833173 1.94083e-13 5088162
0.834482 1.93814e-13 5109906
0.835791 1.92954e-13 5115446
0.837100 1.93316e-13 5145554
0.838409 1.92616e-13 5150954
0.839718 1.92142e-13 5170950
0.841027 1.91933e-13 5185946
0.842336 1.92359e-13 5213226
0.843645 1.91454e-13 5216250
0.844954 1.91264e-13 5235998
0.846263 1.90597e-13 5246026
0.847572 1.90954e-13 5277570
0.848881 1.89983e-13 5276598
0.850190 1.90225e-13 5305622
0.851499 1.90241e-13 5322902
0.852808 1.89543e-13 5328978
0.854117 1.89393e-13 5350414
0.855426 1.89222e-13 5365042
0.856735 1.8907e-13 5384258
0.858044 1.88806e-13 5403446
0.859353 1.88366e-13 5407098
0.860662 1.88641e-13 5434626
0.861971 1.88411e-13 5452390
0.863280 1.88008e-13 5465466
0.864589 1.8808e-13 5483034
0.865898 1.87961e-13 5498760
0.867207 1.87423e-13 5513664
0.868516 1.8783e-13 5536642
0.869825 1.87431e-13 5546392
0.871134 1.87262e-13 5566656
0.872443 1.87236e-13 5584266
0.873752 1.87234e-13 5596170
0.875061 1.86782e-13 5611122
0.876370 1.86763e-13 5635910
0.877679 1.86458e-13 5643706
0.878988 1.87051e-13 5670730
0.880297 1.86306e-13 5685086
0.881606 1.86468e-13 5699186
0.882914 1.86316e-13 5714026
0.884223 1.86221e-13 5733322
0.885532 1.8645e-13 5757078
0.886841 1.86136e-13 5765978
0.888150 1.85937e-13 5782322
0.889459 1.86174e-13 5804166
